Empresa,Ano,Modelo,Carro/SUV,Titulo,UsadoOuNovo,Transmissao,Motor,TipoDirecao,TipoCombustivel,ConsumoCombustivel,Quilometros,EsquemaCores,CilindrosMotor,TipoCarroceria,Portas,Bancos,Preco
Audi,2019.0,Q3,SUV,2019 Audi Q3 35 Tfsi S Tronic,USED,Automatic,"4 cyl, 1.4 L",Front,Premium,7.2,47307,White / Black,4,SUV,4,5,41888.0
Nissan,2005.0,Elgrand,Nippon Motors,2005 Nissan Elgrand Highway Star,USED,Automatic,-,Other,Unleaded,7.663150894460331,69619,Black / Black,0,Commercial,0,0,17900.0
Toyota,2009.0,Estima,Nippon Motors,2009 Toyota Estima X (hybrid),USED,Automatic,-,Other,Unleaded,7.663150894460331,128647,Silver / Beige,0,Commercial,0,0,18900.0
Subaru,2016.0,Outback,SUV,2016 Subaru Outback 2.5I Premium,USED,Automatic,"4 cyl, 2.5 L",AWD,Premium,7.3,74983,Silver / Black,4,SUV,4,5,29990.0
Mazda,2007.0,6,Hatchback,2007 Mazda 6 Classic Sports,USED,Manual,"4 cyl, 2.3 L",Front,Premium,8.8,102496,Black / Grey,4,Hatchback,5,5,7920.0
Hyundai,2015.0,Accent,Hatchback,2015 Hyundai Accent Active,USED,Automatic,"4 cyl, 1.6 L",Front,Unleaded,6.4,84924,Silver / Black,4,Hatchback,5,5,14999.0
Land,2013.0,Rover,SUV,2013 Land Rover Discovery 4 3.0 TDV6,USED,Automatic,"6 cyl, 3 L",4WD,Diesel,8.8,159558,White / Black,6,SUV,4,5,38950.0
Mercedes-Benz,2014.0,B-Class,CBP Motors,2014 Mercedes-Benz B-Class B200 DCT,USED,Automatic,-,Front,Premium,7.663150894460331,98296,Black / -,0,Hatchback,0,0,16999.0
Ford,2013.0,Focus,Hatchback,2013 Ford Focus Ambiente,USED,Automatic,"4 cyl, 1.6 L",Front,Unleaded,6.6,67590,Silver / Black,4,Hatchback,5,5,12990.0
Kia,2017.0,Sportage,SUV,2017 Kia Sportage GT-Line (awd),USED,Automatic,"4 cyl, 2.4 L",AWD,Unleaded,8.5,65502,White / Black,4,SUV,4,5,29990.0
Porsche,2010.0,Cayenne,SUV,2010 Porsche Cayenne S,USED,Automatic,"8 cyl, 4.8 L",AWD,Premium,10.5,193271,White / Black,8,SUV,4,5,29990.0
Porsche,2016.0,Cayman,Coupe,2016 Porsche Cayman GT4,USED,Manual,"6 cyl, 3.8 L",Rear,Premium,10.3,23481,White / Black,6,Coupe,2,2,214880.0
Ford,2007.0,Territory,SUV,2007 Ford Territory SR (4X4),USED,Automatic,"6 cyl, 4 L",AWD,Unleaded,12.2,173839,White / -,6,SUV,4,5,8950.0
Suzuki,2017.0,Swift,Alto Volkswagen Used Cars,2017 Suzuki Swift Sport,USED,Automatic,-,Front,Premium,7.663150894460331,55794,Yellow / Black,0,Hatchback,0,0,26280.0
Nissan,2016.0,Navara,Ute / Tray,2016 Nissan Navara SL (4X4),USED,Automatic,"4 cyl, 2.3 L",4WD,Diesel,7.0,258936,White / Black,4,Ute / Tray,4,5,21290.0
Toyota,2009.0,Estima,Nippon Motors,2009 Toyota Estima X (hybrid),USED,Automatic,-,Other,Unleaded,7.663150894460331,106208,Blue / Beige,0,Commercial,0,0,22900.0
Toyota,2013.0,RAV4,SUV,2013 Toyota RAV4 Cruiser (4X4),USED,Automatic,"4 cyl, 2.2 L",AWD,Diesel,6.5,292134,Grey / Black Leather,4,SUV,4,5,14995.0
Toyota,2008.0,Hilux,Ute / Tray,2008 Toyota Hilux SR5 (4X4),USED,Automatic,"4 cyl, 3 L",4WD,Diesel,9.5,251000,White / Grey,4,Ute / Tray,4,5,21290.0
Mazda,2014.0,3,Hatchback,2014 Mazda 3 Maxx,USED,Automatic,"4 cyl, 2 L",Front,Unleaded,5.8,130242,Brown / Black,4,Hatchback,5,5,16388.0
Hyundai,2021.0,Venue,SUV,2021 Hyundai Venue Elite ((sunroof),USED,Automatic,"4 cyl, 1.6 L",Front,Unleaded,7.2,35024,White / Grey,4,SUV,4,5,26990.0
BMW,2015.0,X1,SUV,2015 BMW X1 Xdrive 20D,USED,Automatic,"4 cyl, 2 L",AWD,Diesel,5.1,44145,White / -,4,SUV,4,5,32000.0
BMW,2021.0,330I,Sedan,2021 BMW 330I M Sport,USED,Automatic,"4 cyl, 2 L",Rear,Premium,6.4,29567,Black / -,4,Sedan,4,5,67988.0
Mazda,2007.0,6,Hatchback,2007 Mazda 6 Classic Sports,USED,Automatic,"4 cyl, 2.3 L",Front,Premium,8.9,223898,Black / -,4,Hatchback,5,5,7600.0
Hyundai,2013.0,Veloster,Hatchback,2013 Hyundai Veloster +,USED,Automatic,"4 cyl, 1.6 L",Front,Unleaded,6.4,155244,White / -,4,Hatchback,3,4,17990.0
Toyota,2017.0,Camry,Sedan,2017 Toyota Camry Altise,USED,Automatic,"4 cyl, 2.5 L",Front,Unleaded,7.9,149988,Grey / -,4,Sedan,4,5,19950.0
Mitsubishi,2011.0,Lancer,Hatchback,2011 Mitsubishi Lancer ES Sportback,USED,Automatic,"4 cyl, 2 L",Front,Unleaded,7.3,205373,Red / -,4,Hatchback,5,5,9990.0
BMW,2020.0,M4,Coupe,2020 BMW M4 Competition,USED,Automatic,"6 cyl, 3 L",Rear,Premium,8.8,2858,White / Black,6,Coupe,2,4,129988.0
Suzuki,2011.0,Swift,Hatchback,2011 Suzuki Swift GL,USED,Automatic,"4 cyl, 1.4 L",Front,Unleaded,6.2,201011,Grey / Black,4,Hatchback,5,5,7999.0
Ford,2008.0,Transit,Commercial,2008 Ford Transit,USED,Manual,"4 cyl, 2.4 L",Rear,Diesel,9.5,305593,White / -,4,Commercial,2,3,9995.0
Toyota,2009.0,Estima,Nippon Motors,2009 Toyota Estima X (hybrid),USED,Automatic,-,Other,Unleaded,7.663150894460331,165589,Black / Beige,0,Commercial,0,0,19900.0
Peugeot,2017.0,308,Hatchback,2017 Peugeot 308 Active,USED,Automatic,"3 cyl, 1.2 L",Front,Premium,5.1,57217,Silver / Black,3,Hatchback,5,5,16990.0
Holden,2017.0,Trax,SUV,2017 Holden Trax LT,USED,Automatic,"4 cyl, 1.4 L",Front,Unleaded,6.9,83147,Blue / -,4,SUV,4,5,17888.0
Mitsubishi,2015.0,Triton,Ute / Tray,2015 Mitsubishi Triton GLX (4X4),USED,Automatic,"4 cyl, 2.5 L",4WD,Diesel,9.3,204000,White / -,4,Ute / Tray,4,5,18995.0
Subaru,2013.0,Forester,SUV,2013 Subaru Forester 2.0I,USED,Manual,"4 cyl, 2 L",AWD,Unleaded,7.2,122077,Red / -,4,SUV,4,5,16857.0
Mazda,2015.0,CX-3,SUV,2015 Mazda CX-3 S Touring (fwd),USED,Automatic,"4 cyl, 2 L",Front,Unleaded,6.1,60581,Blue / Black,4,SUV,4,5,22990.0
Nissan,2010.0,Navara,Ute / Tray,2010 Nissan Navara RX (4X4),USED,Manual,"4 cyl, 2.5 L",4WD,Diesel,9.8,259488,White / -,4,Ute / Tray,2,2,13950.0
Holden,2017.0,Captiva,SUV,2017 Holden Captiva Active 7 Seater,USED,Automatic,"4 cyl, 2.4 L",Front,Unleaded,9.0,186954,Grey / -,4,SUV,4,7,12990.0
Kia,2017.0,Cerato,Hatchback,2017 Kia Cerato S Premium,USED,Automatic,"4 cyl, 2 L",Front,Unleaded,7.1,21350,Red / -,4,Hatchback,5,5,22990.0
Audi,2016.0,RS3,Hatchback,2016 Audi RS3 Sportback Quattro,USED,Automatic,"5 cyl, 2.5 L",AWD,Premium,8.1,47926,White / Black,5,Hatchback,5,5,59990.0
Mitsubishi,2014.0,Triton,Ute / Tray,2014 Mitsubishi Triton GL,USED,Manual,"4 cyl, 2.5 L",Rear,Diesel,8.0,88861,White / -,4,Ute / Tray,2,2,21880.0
Jeep,2007.0,Grand,SUV,2007 Jeep Grand Cherokee Laredo (4X4),USED,Automatic,"6 cyl, 3 L",4WD,Diesel,16.0,199000,- / -,6,SUV,4,5,10990.0
Mercedes-Benz,2018.0,C200,Sedan,2018 Mercedes-Benz C200,USED,Automatic,"4 cyl, 2 L",Rear,Hybrid,6.5,72540,Blue / Black,4,Sedan,4,4,39990.0
Toyota,2020.0,Corolla,Hatchback,2020 Toyota Corolla ZR Hybrid,USED,Automatic,"4 cyl, 1.8 L",Front,Hybrid,4.2,87043,Blue / -,4,Hatchback,5,5,39990.0
Ford,2012.0,Ranger,Ute / Tray,2012 Ford Ranger XLT 3.2 (4X4),USED,Manual,"5 cyl, 3.2 L",4WD,Diesel,9.4,254121,White / Grey,5,Ute / Tray,4,5,21990.0
Honda,2008.0,Civic,Hatchback,2008 Honda Civic Type R,USED,Manual,"4 cyl, 2 L",Front,Premium,9.3,165450,Silver / -,4,Hatchback,3,4,18990.0
Honda,2022.0,CR-V,SUV,2022 Honda CR-V VTI X (2WD) 5 Seats,USED,Automatic,"4 cyl, 1.5 L",Front,Unleaded,7.3,15087,White / -,4,SUV,4,5,39990.0
Nissan,2013.0,Navara,Ute / Tray,2013 Nissan Navara ST (4X4),USED,Automatic,"4 cyl, 2.5 L",4WD,Diesel,10.5,159056,White / -,4,Ute / Tray,4,5,21990.0
Hyundai,2017.0,Tucson,SUV,2017 Hyundai Tucson Highlander (awd),USED,Automatic,"4 cyl, 2 L",AWD,Diesel,6.8,97295,White / -,4,SUV,4,5,31990.0
Mazda,2015.0,CX-5,SUV,2015 Mazda CX-5 Akera (4X4),USED,Automatic,"4 cyl, 2.5 L",AWD,Unleaded,7.4,83095,Red / -,4,SUV,4,5,26990.0
Toyota,2015.0,HiAce,Nippon Motors,2015 Toyota HiAce GL,USED,Automatic,-,Rear,Unleaded,7.663150894460331,167379,White / Black,0,Commercial,0,0,32900.0
Isuzu,2017.0,D-MAX,Ute / Tray,2017 Isuzu D-MAX LS-M HI-Ride (4X4),USED,Automatic,"4 cyl, 3 L",4WD,Diesel,7.7,192988,White / -,4,Ute / Tray,4,5,28999.0
Mercedes-Benz,2014.0,A200,Hatchback,2014 Mercedes-Benz A200 CDI BE,USED,Automatic,"4 cyl, 1.8 L",Front,Diesel,4.6,105663,Blue / -,4,Hatchback,5,5,22500.0
Toyota,2007.0,HiAce,Commercial,2007 Toyota HiAce LWB,USED,Manual,"4 cyl, 2.7 L",Rear,Unleaded,11.6,222603,White / Grey,4,Commercial,4,3,17990.0
Ford,2020.0,Puma,SUV,2020 Ford Puma,USED,Automatic,"3 cyl, 1 L",Front,Premium,5.3,22300,Blue / -,3,SUV,5,5,27800.0
Mazda,2022.0,2,Hatchback,2022 Mazda 2 G15 Evolve,USED,Automatic,"4 cyl, 1.5 L",Front,Unleaded,5.2,11824,Grey / -,4,Hatchback,5,5,29990.0
Toyota,2007.0,Corolla,Hatchback,2007 Toyota Corolla Ascent,USED,Automatic,"4 cyl, 1.8 L",Front,Unleaded,7.7,250318,Silver / -,4,Hatchback,5,5,10990.0
Jeep,2016.0,Grand,SUV,2016 Jeep Grand Cherokee Laredo (4X4),USED,Automatic,"6 cyl, 3.6 L",4WD,Premium,10.4,39967,White / Black,6,SUV,4,5,34800.0
Hyundai,2020.0,Tucson,SUV,2020 Hyundai Tucson Active (2WD),USED,Automatic,"4 cyl, 2 L",Front,Unleaded,7.9,38341,Blue / Grey,4,SUV,4,5,28984.0
Toyota,2020.0,Camry,Sedan,2020 Toyota Camry Ascent Sport,USED,Automatic,"4 cyl, 2.5 L",Front,Unleaded,8.3,7528,Silver / Black,4,Sedan,4,5,32990.0
Honda,2018.0,City,Sedan,2018 Honda City VTI,USED,Automatic,"4 cyl, 1.5 L",Front,Unleaded,5.8,94385,Silver / Black,4,Sedan,4,5,19999.0
Toyota,2018.0,C-HR,SUV,2018 Toyota C-HR Koba (awd),USED,Automatic,"4 cyl, 1.2 L",AWD,Premium,5.6,110047,Red / -,4,SUV,4,5,29990.0
Kia,2012.0,Sorento,SUV,2012 Kia Sorento Platinum (4X4),USED,Automatic,"4 cyl, 2.2 L",AWD,Diesel,7.4,164189,Silver / Black,4,SUV,4,7,16990.0
Holden,2013.0,Cruze,Hatchback,2013 Holden Cruze CD Equipe,USED,Automatic,"4 cyl, 1.8 L",Front,Unleaded,7.4,106722,White / -,4,Hatchback,5,5,10800.0
Isuzu,2018.0,MU-X,SUV,2018 Isuzu MU-X LS-U (4X2),USED,Automatic,"4 cyl, 3 L",Front,Diesel,8.1,72650,White / Grey,4,SUV,4,7,39880.0
Kia,2015.0,Cerato,Sedan,2015 Kia Cerato S,USED,Automatic,"4 cyl, 1.8 L",Front,Unleaded,7.1,123624,Silver / -,4,Sedan,4,5,14995.0
Lexus,2014.0,IS350,Sedan,2014 Lexus IS350 F Sport,USED,Automatic,"6 cyl, 3.5 L",Rear,Premium,9.7,155620,Silver / Black,6,Sedan,4,5,27990.0
Mazda,2018.0,2,Hatchback,2018 Mazda 2 Maxx,USED,Automatic,"4 cyl, 1.5 L",Front,Unleaded,4.9,53426,White / Black Cloth,4,Hatchback,5,5,22990.0
Toyota,2009.0,Corolla,Hatchback,2009 Toyota Corolla Levin ZR,USED,Automatic,"4 cyl, 1.8 L",Front,Unleaded,7.7,114727,Silver / -,4,Hatchback,5,5,14995.0
Toyota,2016.0,Kluger,SUV,2016 Toyota Kluger GXL (4X4),USED,Automatic,"6 cyl, 3.5 L",AWD,Unleaded,10.6,98983,Grey / Black,6,SUV,4,7,39280.0
Volkswagen,2007.0,Golf,Hatchback,2007 Volkswagen Golf GTI,USED,Automatic,"4 cyl, 2 L",Front,Premium,8.1,160523,Silver / Grey,4,Hatchback,3,5,10990.0
Holden,2015.0,Commodore,Sedan,2015 Holden Commodore SS-V Redline,USED,Automatic,"8 cyl, 6 L",Rear,Premium,11.8,96000,White / Black Leather,8,Sedan,4,5,47990.0
Nissan,2016.0,X-Trail,SUV,2016 Nissan X-Trail ST (fwd),USED,Automatic,"4 cyl, 2.5 L",Front,Unleaded,7.9,39397,Red / -,4,SUV,4,5,23950.0
Hyundai,2020.0,I30,Hatchback,2020 Hyundai I30,USED,Automatic,"4 cyl, 2 L",Front,Unleaded,7.4,54368,White / -,4,Hatchback,4,5,26990.0
Holden,2014.0,Cruze,Hatchback,2014 Holden Cruze Equipe,USED,Automatic,"4 cyl, 1.8 L",Front,Unleaded,7.4,220683,Silver / -,4,Hatchback,5,5,7990.0
Mini,2016.0,Cooper,Exclusive Autohaus,2016 Mini Cooper Cooper S,USED,Manual,-,Other,-,7.663150894460331,79008,Black / Leather,0,Hatchback,0,0,28999.0
Toyota,2013.0,Camry,Sedan,2013 Toyota Camry Atara S,USED,Automatic,"4 cyl, 2.5 L",Front,Unleaded,7.8,89140,Grey / Black,4,Sedan,4,5,17900.0
Toyota,2013.0,Corolla,Hatchback,2013 Toyota Corolla Ascent,USED,Automatic,"4 cyl, 1.8 L",Front,Unleaded,6.6,149974,Red / Black,4,Hatchback,5,5,16990.0
Hyundai,2019.0,I30,Hatchback,2019 Hyundai I30 Active,USED,Automatic,"4 cyl, 2 L",Front,Unleaded,7.4,44879,White / -,4,Hatchback,4,5,26990.0
Mazda,2016.0,BT-50,Ute / Tray,2016 Mazda BT-50 XT (4X4),USED,Automatic,"5 cyl, 3.2 L",4WD,Diesel,9.2,110909,White / -,5,Ute / Tray,4,5,34913.0
Toyota,2013.0,Corolla,Hatchback,2013 Toyota Corolla Ascent,USED,Automatic,"4 cyl, 1.8 L",Front,Unleaded,6.6,109519,White / Black,4,Hatchback,5,5,19990.0
Kia,2020.0,Stinger,Sedan,2020 Kia Stinger GT (black Leather),USED,Automatic,"6 cyl, 3.3 L",Rear,Unleaded,10.2,19372,Grey / Red,6,Sedan,4,5,55888.0
Toyota,2015.0,RAV4,SUV,2015 Toyota RAV4 GXL (4X4),USED,Automatic,"4 cyl, 2.5 L",AWD,Unleaded,8.5,155198,Silver / -,4,SUV,4,5,24950.0
Honda,2012.0,Jazz,Hatchback,2012 Honda Jazz Vibe,USED,Automatic,"4 cyl, 1.3 L",Front,Unleaded,6.6,111323,Green / -,4,Hatchback,5,5,12800.0
BMW,2017.0,430I,Hatchback,2017 BMW 430I Gran Coupe M Sport,USED,Automatic,"4 cyl, 2 L",Rear,Premium,5.8,79882,Grey / Beige,4,Hatchback,5,5,41280.0
Volkswagen,2008.0,Golf,Hatchback,2008 Volkswagen Golf GTI,USED,Manual,"4 cyl, 2 L",Front,Premium,8.1,155839,Silver / -,4,Hatchback,5,5,13990.0
Subaru,2018.0,Outback,SUV,2018 Subaru Outback 2.5I Premium,USED,Automatic,"4 cyl, 2.5 L",AWD,Unleaded,7.3,66805,Grey / -,4,SUV,4,5,33898.0
Ford,2011.0,Territory,SUV,2011 Ford Territory TX (rwd),USED,Automatic,"6 cyl, 2.7 L",Rear,Diesel,8.2,227646,Silver / -,6,SUV,4,5,8913.0
Kia,2013.0,RIO,Hatchback,2013 Kia RIO S,USED,Automatic,"4 cyl, 1.4 L",Front,Unleaded,6.3,88465,Silver / -,4,Hatchback,5,5,14888.0
Holden,2013.0,Commodore,Sedan,2013 Holden Commodore SV6 Z-Series,USED,Automatic,"6 cyl, 3.6 L",Rear,Unleaded,9.5,237426,Blue / -,6,Sedan,4,5,15995.0
Toyota,1999.0,Landcruiser,Ute / Tray,1999 Toyota Landcruiser (4X4),USED,Manual,"6 cyl, 4.2 L",4WD,Diesel,0.0,41750,Red / Grey,6,Ute / Tray,2,3,48999.0
Toyota,2013.0,Hilux,Ute / Tray,2013 Toyota Hilux SR,USED,Manual,"4 cyl, 3 L",Rear,Diesel,8.1,345194,White / Grey,4,Ute / Tray,4,5,12990.0
Toyota,2017.0,Corolla,Hatchback,2017 Toyota Corolla ZR,USED,Automatic,"4 cyl, 1.8 L",Front,Unleaded,6.1,130970,Red / Black,4,Hatchback,5,5,23990.0
Honda,2016.0,Civic,Sedan,2016 Honda Civic VTI-L,USED,Automatic,"4 cyl, 1.5 L",Front,Unleaded,6.0,35612,Silver / Black,4,Sedan,4,5,24888.0
Audi,2013.0,A3,Hatchback,2013 Audi A3 Sportback 1.8 Tfsi Ambition,USED,Automatic,"4 cyl, 1.8 L",Front,Premium,6.7,148265,Brown / Grey,4,Hatchback,5,5,13999.0
Hyundai,2018.0,I30,Hatchback,2018 Hyundai I30 N Line,USED,Automatic,"4 cyl, 1.6 L",Front,Unleaded,7.1,83494,Black / Leather,4,Hatchback,4,5,27950.0
Mazda,2012.0,2,Hatchback,2012 Mazda 2 Genki,USED,Automatic,"4 cyl, 1.5 L",Front,Unleaded,6.8,85492,Silver / -,4,Hatchback,5,5,13990.0
Volkswagen,2013.0,Tiguan,SUV,2013 Volkswagen Tiguan 155 TSI (4X4),USED,Automatic,"4 cyl, 2 L",AWD,Premium,8.8,126408,Grey / Black,4,SUV,4,5,19999.0
Renault,2017.0,Trafic,Commercial,2017 Renault Trafic LWB,USED,Manual,"4 cyl, 1.6 L",Front,Diesel,6.2,173156,White / -,4,Commercial,4,3,22950.0
Peugeot,2013.0,208,Hatchback,2013 Peugeot 208 GTI,USED,Manual,"4 cyl, 1.6 L",Front,Premium,5.9,78783,Grey / Black,4,Hatchback,3,5,14990.0
Land,2020.0,Rover,SUV,2020 Land Rover Range Rover Evoque P200 S (147KW),USED,Automatic,"4 cyl, 2 L",AWD,Premium,8.1,26227,Black / -,4,SUV,4,5,69800.0
Honda,2017.0,HR-V,SUV,2017 Honda HR-V VTI,USED,Automatic,"4 cyl, 1.8 L",Front,Unleaded,6.6,101821,Black / -,4,SUV,4,5,20995.0
Mitsubishi,2014.0,Triton,Ute / Tray,2014 Mitsubishi Triton GLX (4X4),USED,Manual,"4 cyl, 2.5 L",4WD,Diesel,8.1,221872,White / -,4,Ute / Tray,4,5,14413.0
Nissan,2015.0,Pulsar,Sedan,2015 Nissan Pulsar ST,USED,Automatic,"4 cyl, 1.8 L",Front,Unleaded,6.7,90691,White / -,4,Sedan,4,5,14776.0
Mazda,2018.0,6,Sedan,2018 Mazda 6 Touring (5YR),USED,Automatic,"4 cyl, 2.5 L",Front,Unleaded,7.0,24305,Blue / -,4,Sedan,4,5,29990.0
Audi,2007.0,A4,Sedan,2007 Audi A4 2.0 Tfsi,USED,Automatic,"4 cyl, 2 L",Front,Premium,8.3,168901,Silver / Black,4,Sedan,4,5,7950.0
Honda,2005.0,Accord,Sedan,2005 Honda Accord VTI,USED,Automatic,"4 cyl, 2.4 L",Front,Unleaded,9.3,167562,Gold / -,4,Sedan,4,5,7949.0
Audi,2016.0,SQ5,SUV,2016 Audi SQ5 3.0 TDI Quattro,USED,Automatic,"6 cyl, 3 L",AWD,Diesel,6.8,152995,Grey / -,6,SUV,5,5,29999.0
Toyota,2007.0,Corolla,Sedan,2007 Toyota Corolla Ascent,USED,Automatic,"4 cyl, 1.8 L",Front,Unleaded,7.4,236946,Silver / Cloth,4,Sedan,4,5,8880.0
Holden,2011.0,Commodore,Wagon,2011 Holden Commodore SV6,USED,Automatic,"6 cyl, 3.6 L",Rear,Unleaded,9.8,183580,Silver / -,6,Wagon,4,5,12990.0
Mercedes-Benz,2005.0,CLK-Class,Mr Car,2005 Mercedes-Benz CLK-Class C209 Elegance Coupe 2dr Spts Auto 7sp 3.5i Luxury,USED,Automatic,-,Other,Unleaded,7.663150894460331,180499,Black / -,0,Coupe,0,0,9999.0
Nissan,2015.0,X-Trail,SUV,2015 Nissan X-Trail TL (fwd),USED,Automatic,"4 cyl, 1.6 L",Front,Diesel,5.3,124882,Red / Black,4,SUV,4,5,19888.0
Mazda,2005.0,6,Sedan,2005 Mazda 6 Classic,USED,Automatic,"4 cyl, 2.3 L",Front,Premium,8.9,247519,Gold / -,4,Sedan,4,5,5950.0
Audi,2021.0,Q3,SUV,2021 Audi Q3 35 Tfsi,USED,Automatic,"4 cyl, 1.4 L",Front,Premium,7.2,9819,Blue / Black,4,SUV,4,5,51990.0
Lexus,2004.0,IS300,Sedan,2004 Lexus IS300 Sports Luxury,USED,Automatic,"6 cyl, 3 L",Rear,Unleaded,10.5,124230,Black / -,6,Sedan,4,5,16000.0
Mitsubishi,2020.0,Triton,Ute / Tray,2020 Mitsubishi Triton GLX,USED,Automatic,"4 cyl, 2.4 L",Rear,Diesel,8.3,43839,White / Grey,4,Ute / Tray,2,2,33990.0
Hyundai,2012.0,I30,Hatchback,2012 Hyundai I30 Active,USED,Automatic,"4 cyl, 1.8 L",Front,Unleaded,6.9,106286,Silver / -,4,Hatchback,5,5,16990.0
Toyota,2018.0,Kluger,SUV,2018 Toyota Kluger GX (4X2),USED,Automatic,"6 cyl, 3.5 L",Front,Unleaded,9.1,128601,White / -,6,SUV,4,7,36888.0
Subaru,2011.0,Outback,SUV,2011 Subaru Outback 3.6R Premium,USED,Automatic,"6 cyl, 3.6 L",AWD,Premium,10.3,91016,Black / Black,6,SUV,4,5,16999.0
Jaguar,2014.0,XF,Sedan,2014 Jaguar XF 2.2D Premium Luxury,USED,Automatic,"4 cyl, 2.2 L",Rear,Diesel,5.2,38821,Grey / -,4,Sedan,4,5,29800.0
Nissan,2015.0,X-Trail,SUV,2015 Nissan X-Trail ST-L 7 Seat (fwd),USED,Automatic,"4 cyl, 2.5 L",Front,Unleaded,7.9,94239,White / -,4,SUV,4,7,22990.0
Ford,2013.0,Ranger,Ute / Tray,2013 Ford Ranger XLT 3.2 (4X4),USED,Manual,"5 cyl, 3.2 L",4WD,Diesel,9.4,167122,White / -,5,Ute / Tray,4,5,23913.0
Honda,2004.0,Accord,Sedan,2004 Honda Accord Euro Luxury,USED,Automatic,"4 cyl, 2.4 L",Front,Premium,9.4,207966,Silver / Black,4,Sedan,4,5,8990.0
Ford,2017.0,Ranger,Ute / Tray,2017 Ford Ranger XL 3.2 (4X4),USED,Manual,"5 cyl, 3.2 L",4WD,Diesel,8.3,108767,- / -,5,Ute / Tray,2,2,29999.0
Volkswagen,2015.0,Polo,Hatchback,2015 Volkswagen Polo 81 TSI Comfortline,USED,Automatic,"4 cyl, 1.2 L",Front,Premium,4.8,39578,White / Grey,4,Hatchback,5,5,16420.0
Mazda,2015.0,2,Hatchback,2015 Mazda 2 Genki,USED,Automatic,"4 cyl, 1.5 L",Front,Unleaded,4.9,105633,Red / Grey,4,Hatchback,5,5,16990.0
Nissan,2002.0,Pulsar,Sedan,2002 Nissan Pulsar ST,USED,Automatic,"4 cyl, 1.8 L",Front,Unleaded,8.0,169981,Blue / Black,4,Sedan,4,5,7880.0
Hyundai,2015.0,Veloster,Hatchback,2015 Hyundai Veloster,USED,Automatic,"4 cyl, 1.6 L",Front,Unleaded,6.4,138263,White / Black,4,Hatchback,3,4,21995.0
Toyota,2006.0,Corolla,Hatchback,2006 Toyota Corolla Ascent Seca,USED,Automatic,"4 cyl, 1.8 L",Front,Unleaded,7.4,238016,Silver / Black,4,Hatchback,5,5,5999.0
Mercedes-Benz,2013.0,B-Class,Automobile Gallery,2013 Mercedes-Benz B-Class W246 Hatchback 5dr DCT 7sp 1.6T,USED,Automatic,-,Rear,Unleaded,7.663150894460331,44441,White / -,0,Hatchback,0,0,18990.0
Audi,2014.0,Q3,SUV,2014 Audi Q3 2.0 TDI Quattro (130KW),USED,Automatic,"4 cyl, 2 L",AWD,Diesel,5.9,73021,White / Black Leather,4,SUV,4,5,27995.0
Holden,2010.0,Cruze,Sedan,2010 Holden Cruze CDX,USED,Automatic,"4 cyl, 2 L",Front,Diesel,6.9,106831,Silver / Black Leather,4,Sedan,4,5,8995.0
Hyundai,2012.0,I30,Hatchback,2012 Hyundai I30 Trophy,USED,Automatic,"4 cyl, 2 L",Front,Unleaded,7.6,209552,Red / -,4,Hatchback,5,5,7995.0
Mitsubishi,2021.0,Outlander,SUV,2021 Mitsubishi Outlander ES 5 Seat (awd),USED,Automatic,"4 cyl, 2.4 L",AWD,Unleaded,7.2,51311,Red / -,4,SUV,4,5,30888.0
Toyota,2022.0,Yaris,Hatchback,2022 Toyota Yaris ZR Hybrid,USED,Automatic,"3 cyl, 1.5 L",Front,Hybrid,3.3,17984,Brown / Black,3,Hatchback,5,5,39990.0
Jeep,2014.0,Grand,SUV,2014 Jeep Grand Cherokee Limited (4X4),USED,Automatic,"6 cyl, 3 L",4WD,Diesel,7.5,137763,Black / Black,6,SUV,4,5,24990.0
Honda,2022.0,CR-V,SUV,2022 Honda CR-V VTI X (2WD) 5 Seats,USED,Automatic,"4 cyl, 1.5 L",Front,Unleaded,7.3,21532,Grey / -,4,SUV,4,5,39990.0
Land,2015.0,Rover,SUV,2015 Land Rover Discovery 4 3.0 SDV6 HSE,USED,Automatic,"6 cyl, 3 L",4WD,Diesel,8.8,139968,Black / Black,6,SUV,4,7,54990.0
MG,2022.0,ZS,Alto Blacktown MG,2022 MG ZS Excite,DEMO,Automatic,"4 cyl, 1.5 L",Front,Unleaded,7.1,15,Blue / Knight Black Synthetic Leather,4,SUV,4,5,23690.0
Mitsubishi,2015.0,Triton,Ute / Tray,2015 Mitsubishi Triton GLX (4X4),USED,Manual,"4 cyl, 2.4 L",4WD,Diesel,7.2,154276,Silver / -,4,Ute / Tray,4,5,28990.0
Mercedes-Benz,2009.0,E500,Sedan,2009 Mercedes-Benz E500 Avantgarde,USED,Automatic,"8 cyl, 5.5 L",Rear,Premium,11.0,98170,Black / Beige,8,Sedan,4,5,34990.0
Toyota,2023.0,HiAce,Nippon Motors,2023 Toyota HiAce Commuter High Roof Super LWB GL,USED,Automatic,-,Rear,Diesel,7.663150894460331,90,White / Black,0,Commercial,0,0,79800.0
Kia,2013.0,RIO,Hatchback,2013 Kia RIO S,USED,Manual,"4 cyl, 1.4 L",Front,Unleaded,5.7,131990,Silver / Grey,4,Hatchback,5,5,11490.0
